"codice-isil";"denominazione";"indirizzo";"frazione";"cap";"comune";"codice istat comune";"provincia";"regione";"codice istat provincia";"latitudine";"longitudine";"telefono";"fax";"email";"url"
"IT-RE0095";"Biblioteca del Dipartimento di protezione e valorizzazione agroalimentare - DIPROVAL. Sezione allevamenti dell'Università degli studi di Bologna";"Via fratelli Rosselli 107";"Coviolo";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,6826374";"10,5991183";"+39 0522290519";"+39 0522290523";"gx4resb3@um.cineca.it";"http://www.stpa.unibo.it/bibliote.htm"
"IT-RE0096";"Biblioteca del Dipartimento di protezione e valorizzazione agroalimentare - DIPROVAL. Sezione di ingegneria dell'Università degli studi di Bologna";"Via fratelli Rosselli 107";"Coviolo";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,6826374";"10,5991183";"+39 0522290460";"+39 0522290467";"ingagr@stpa.unibo.it";"http://www.stpa.unibo.it/bibliote.htm"
"IT-RE0098";"Biblioteca del Dipartimento di protezione e valorizzazione agroalimentare - DIPROVAL. Sezione di economia dell'Università degli studi di Bologna";"Via fratelli Rosselli 107";"Coviolo";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,6826374";"10,5991183";"+39 0522290421";"+39 0522290435";"gx4resb2@vm.cineca.it";"http://www.stpa.unibo.it/biblite.htm"
"IT-RE0099";"Biblioteca dell'Istituto Antonio Banfi";"Via Pasteur 11";"";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,68406";"10,6734753";"+39 0522554360";"+39 0522554360";"istitutobanfi@re.nettuno.it";"http://www.rcs.re.it/banfi"
"IT-RE0100";"Biblioteca del Centro provinciale di catalogazione";"Via Vicedomini 3";"";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,6972544";"10,6279259";"+39 0522444403";"+39 0522452283";"cpc@rcs.re.it";"http://www.provincia.re.it/biblioteche"
"IT-RE0101";"Biblioteca comunale San Pellegrino";"Via Rivoluzione d'Ottobre 29";"";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,6822166";"10,6175776";"+39 0522585616";"+39 0522285924";"spell@municipio.re.it";"http://biblioteche.provincia.re.it/Sezione.jsp?idSezione=201"
"IT-RE0104";"Biblioteca universitaria. Sede di via Kennedy dell'Università degli studi di Modena e Reggio Emilia";"Via Kennedy 17";"";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,708825";"10,610305";"+39 0522383232";"+39 05223304217";"biblioteca.kennedy@unimore.it";"http://www.rcs.re.it/rcs/biblio.htm"
"IT-RE0107";"Biblioteca comunale";"Piazza Cairoli 2";"";"42037";"Collagna";"035019";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,3242938";"10,2487967";"+39 0522897381";"+39 0522897242";"";"http://www.provincia.re.it/biblioteche/civiche.htm"
"IT-RE0110";"Biblioteca Universitaria Interdipartimentale di Reggio Emilia ";"Viale Allegri 9";"";"42121";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,7022198914629";"10,6293490442497";"+39 0522523303";"+39 0522523300";"biblioteca.reggio@unimore.it";"http://www.biblioreggio.unimore.it"
"IT-RE0111";"Biblioteca dell'Istituto per la Storia della Resistenza e della Società contemporanea in provincia di Reggio Emilia";"Via Dante Alighieri, 11";"";"42121";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,698875";"10,6373516";"";"";"";""
"IT-RE0112";"Biblioteca dell'Istituto formazione operatori aziendali - IFOA";"Via Hiroshima 3";"";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,7130927";"10,6063978";"+39 0522329387";"+39 0522284708";"lodesani@ifoa.it";"http://www.ifoa.it/biblio"
"IT-RE0113";"Biblioteca comunale";"Corso Trieste 66";"";"42010";"Toano";"035041";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,3764747";"10,5594434";"+39 0522805377";"+39 0522805542";"";""
"IT-RE0114";"Biblioteca dell'Azienda USL di Reggio Emilia - Distretto di Correggio";"Via Circondaria 26";"";"42015";"Correggio";"035020";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,775021";"10,7809078";"+39 0522630364";"+39 0522630332";"";""
"IT-RE0115";"Biblioteca Quo vadis'... Itinerando";"Via Mogadiscio 2";"";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,7020764";"10,6533653";"+39 0522511576";"+39 0522511576";"ctg.re@libero.it";"http://www.ctg.it"
"IT-RE0116";"Biblioteca del Centro europeo di ricerca e promozione dell'accessibilità - CERPA";"Via Franchetti 7";"";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,701488";"10,6260195";"+39 0528436128";"+39 0522436186";"cerpa@cerpa.org";"http://www.cerpa.org"
"IT-RE0117";"Biblioteca del Liceo classico scientifico Ariosto-Spallanzani";"Piazzetta Pignedoli 2";"";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,6950567";"10,6281452";"+39 0522438046";"+39 0522438841";"classico@liceoariostospallanzani.it";""
"IT-RE0118";"Mediateca del Centro risorse Prometeo";"Corso Garibaldi 42";"";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"0";"0";"+39 0522444107";"+39 0522444189";"g.cacciavillani@mbox.provincia.re.it";""
"IT-RE0119";"Biblioteca del Liceo scientifico Aldo Moro";"Via 20 Settembre 5";"";"42124";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,6982394";"10,527305";"+39 0522517384";"+39 0522922077";"biblioteca@liceomoro.it";"http://biblioteche.provincia.re.it/Sezione.jsp?idSezione=85"
"IT-RE0120";"Biblioteca dell'Istituto comprensivo Don Francesco Milani";"Via G. di Vittorio 6";"";"42033";"Carpineti";"035011";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,4566191";"10,5156573";"+39 0522618282";"+39 0522718086";"";""
"IT-RE0121";"Biblioteca del Centro culturale Helder Camara";"Via Sartori 3";"";"42020";"San Polo d'Enza";"035038";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,6260185";"10,4215969";"+39 0522873598";"+39 0522241631";"parrocchiaspolo@libero.it";""
"IT-RE0122";"Biblioteca del Tribunale di Reggio Emilia";"Via Paterlini 1";"";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,7067852";"10,6347514";"+39 0522510636";"+39 0522510742";"tribunale@comune.re.it";""
"IT-RE0123";"Biblioteca comunale Santa Croce";"Via Adua 57";"";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,7044743";"10,6499521";"+39 0522.585600";"+39 0522.920783";"scroc@municipio.re.it";"http://biblioteche.provincia.re.it/Sezione.jsp?idSezione=743"
"IT-RE0124";"Biblioteca per ragazzi - Ludoteca Piccolo Principe";"Via Bazzano 7";"";"42015";"Correggio";"035020";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,7695984";"10,7899895";"+39 0522643811";"";"ludoteca@comune.correggio.re.it";""
"IT-RE0125";"Biblioteca scolastica Istituto tecnico sperimentale Blaise Pascal";"Via Makalle' 12";"";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,7045768";"10,6360071";"+39 0522512351";"+39 0522516741";"vaisacc@libero.it";""
"IT-RE0126";"Biblioteca dell'Istituto magistrale Matilde di Canossa";"Via Makallè, 18";"";"42100";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,7045768";"10,6360071";"+39 0522271223";"+39 0522271627";"segreteria@liceocanossa.it";""
"IT-RE0127";"Biblioteca dell'Istituto tecnico Città del Tricolore";"Via Pascal, 81";"Rivalta";"42020";"Reggio nell'Emilia";"035033";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,66656";"10,5931938";"+39 0522560085";"+39 0522560800";"valeriaromano56@libero.it";""
"IT-RE0128";"Biblioteca - Archivio Emilio Sereni dell'Istituto Alcide Cervi";"Via Fratelli Cervi, 9";"";"42043";"Gattatico";"035022";"Reggio Emilia";"EMILIA ROMAGNA";"035";"44,7914418";"10,4950196";"+39 0522678356";"+39 0522477491";"istituto@fratellicervi.it";""
"IT-RG0001";"Biblioteca comunale Enzo Maganuco";"Via Cavour";"";"97011";"Acate";"088001";"Ragusa";"SICILIA";"088";"37,0241393";"14,4923172";"+39 0932989189";"";"";""
"IT-RG0003";"Biblioteca comunale Saverio Nicastro";"Via Vittorio Emanuele 3";"";"97012";"Chiaramonte Gulfi";"088002";"Ragusa";"SICILIA";"088";"37,0310551";"14,7002499";"+39 0932928255";"";"";""
"IT-RG0004";"Biblioteca comunale e Centro servizi culturali";"Via degli studi 9";"";"97013";"Comiso";"088003";"Ragusa";"SICILIA";"088";"36,9454118";"14,6046346";"+39 0932961477";"";"";""
"IT-RG0005";"Biblioteca comunale";"Via XX settembre 41";"";"97010";"Giarratana";"088004";"Ragusa";"SICILIA";"088";"37,048056";"14,79501";"+39 0932976012";"";"";""
"IT-RG0006";"Biblioteca comunale Luigi Capuana";"Corso Garibaldi 15";"";"97014";"Ispica";"088005";"Ragusa";"SICILIA";"088";"36,7868023";"14,9099576";"+39 0932951511";"";"";""
"IT-RG0007";"Biblioteca comunale Salvatore Quasimodo";"Palazzo Mercedari - Via Mercè";"";"97015";"Modica";"088006";"Ragusa";"SICILIA";"088";"36,854733";"14,7582181";"+39 0932943841";"";"bibliotecaquasimodo@tiscali.it";"http://mail.opacragusa.it/easyweb/new/cmd_info.htm"
"IT-RG0008";"Biblioteca comunale Giorgio La Pira";"Via Roma 218";"";"97010";"Monterosso Almo";"088007";"Ragusa";"SICILIA";"088";"37,0918641";"14,7614842";"+39 0932977901";"";"";""
"IT-RG0009";"Biblioteca comunale";"Piazza C. Battisti 14";"";"97016";"Pozzallo";"088008";"Ragusa";"SICILIA";"088";"36,7283049";"14,8479956";"+39 0932954639";"+39 0932954212";"";""
"IT-RG0010";"Biblioteca comunale Giovanni Verga";"Via G. Matteotti 55";"";"97100";"Ragusa";"088009";"Ragusa";"SICILIA";"088";"36,926842";"14,729627";"+39 0932624008";"+39 0932624008";"";"http://mail.opacragusa.it/easyweb/new/cra_info.htm"
"IT-RG0011";"Biblioteca dell'Archivio di Stato di Ragusa";"Viale del fante 7";"";"97100";"Ragusa";"088009";"Ragusa";"SICILIA";"088";"36,9226045";"14,7255146";"+39 0932622200";"";"";""
"IT-RG0014";"Biblioteca comunale";"Via G. Matteotti 18";"";"97017";"Santa Croce Camerina";"088010";"Ragusa";"SICILIA";"088";"36,8287952";"14,5246953";"+39 0932821567";"";"";""
"IT-RG0015";"Biblioteca comunale Carmelo La Rocca";"Via Fiumillo 47";"";"97018";"Scicli";"088011";"Ragusa";"SICILIA";"088";"36,7927617";"14,7047033";"+39 0932839214";"";"";""
"IT-RG0016";"Biblioteca comunale";"Via Carlo Alberto 69";"";"97019";"Vittoria";"088012";"Ragusa";"SICILIA";"088";"36,9491836";"14,5383845";"+39 0932981467";"";"";""
"IT-RG0017";"Biblioteca comunale. Sezione esterna di Scoglitti";"Piazza sorelle Arduino 22";"Scoglitti";"97019";"Vittoria";"088012";"Ragusa";"SICILIA";"088";"36,8920379";"14,4287906";"+39 0932980867";"";"";""
"IT-RG0019";"Biblioteca del Centro orientamento scolastico professionale e sociale";"Corso Italia 477";"";"97100";"Ragusa";"088009";"Ragusa";"SICILIA";"088";"36,9267714";"14,7259251";"+39 093246202";"";"";""
"IT-RG0021";"Biblioteca monsignor Francesco Pennisi";"Via Ferrera 17";"";"97100";"Ragusa";"088009";"Ragusa";"SICILIA";"088";"36,9269332";"14,7274793";"+39 0932.246788 42";"";"biblioteca@diocesidiragusa.it";""
"IT-RG0023";"Biblioteca della Camera di commercio, industria, artigianato e agricoltura - CCIAA";"Via Natatelli";"";"97100";"Ragusa";"088009";"Ragusa";"SICILIA";"088";"36,9236541";"14,727526";"+39 0932671111";"+39 0932671245";"";""
"IT-RG0024";"Biblioteca del Centro studi Feliciano Rossitto";"Piazza A. Gramsci 13";"";"97100";"Ragusa";"088009";"Ragusa";"SICILIA";"088";"36,91934";"14,7264008";"+39 093246583";"";"";""
"IT-RG0025";"Biblioteca comunale. Sezione esterna di Colledoro Maritaggi";"Via La Marmora 56";"";"97019";"Vittoria";"088012";"Ragusa";"SICILIA";"088";"36,9494417";"14,5336961";"+39 0932862606";"";"";""
"IT-RG0026";"Biblioteca della Società operaia di mutuo soccorso";"Via XX settembre 3";"";"97011";"Acate";"088001";"Ragusa";"SICILIA";"088";"37,025868";"14,493765";"";"";"";""
"IT-RG0027";"Biblioteca Charles Michel de L'Epée";"Via G. Matteotti 61";"";"97100";"Ragusa";"088009";"Ragusa";"SICILIA";"088";"36,9264299";"14,7298118";"+39 0932220249";"";"";""
"IT-RG0028";"Biblioteca del Centro di studi sul territorio";"Via dei platani 34";"";"97100";"Ragusa";"088009";"Ragusa";"SICILIA";"088";"36,9226906";"14,7180901";"+39 0932652400";"";"";""
"IT-RG0029";"Biblioteca dell'Archivio di Stato di Ragusa. Sezione di Modica";"Via liceo convitto";"";"97015";"Modica";"088006";"Ragusa";"SICILIA";"088";"36,8595585";"14,7595884";"+39 0932941252";"";"";""
"IT-RG0030";"Biblioteca scolastica Circolo didattico Paolo Vetri";"Via delle Palme 13";"";"97100";"Ragusa";"088009";"Ragusa";"SICILIA";"088";"36,9245521";"14,7204729";"+39 0932228158";"";"rgee008009@istruzione.it";""
"IT-RG0031";"Biblioteca del Circolo didattico Palazzello";"Via Monte Cervino, 3";"";"97100";"Ragusa";"088009";"Ragusa";"SICILIA";"088";"36,9206892";"14,7148879";"+39 0932255087";"+39 0932255628";"rgee004002@istruzione.it";""
"IT-RG0032";"Biblioteca dell'Istituto comprensivo G. Pascoli";"Piazza G.B. Marini";"";"97100";"Ragusa";"088009";"Ragusa";"SICILIA";"088";"36,9125163";"14,6821048";"+39 0932623736";"";"rgmm040004@istruzione.it";""
"IT-RI0004";"Biblioteca comunale";"Corso Roma c/o Scuola forestale";"";"02013";"Antrodoco";"057003";"Rieti";"LAZIO";"057";"42,417265";"13,07945";"";"";"";""
"IT-RI0007";"Biblioteca comunale";"Via Colle Catino";"";"02020";"Belmonte in Sabina";"057005";"Rieti";"LAZIO";"057";"42,3094592";"12,893703";"";"";"";""
"IT-RI0009";"Biblioteca comunale";"Via Nicola da Borbona";"";"02010";"Borbona";"057006";"Rieti";"LAZIO";"057";"42,5122551";"13,1322266";"+39 0746940607";"";"biblioteca@comune.borbona.rieti.it";""
"IT-RI0011";"Biblioteca comunale";"Piazza Umberto I  33";"";"02010";"Borgo Velino";"057008";"Rieti";"LAZIO";"057";"42,4058967";"13,0582493";"+39 0746578896";"+39 0746578525";"comune.borgovelino@libero.it";""
"IT-RI0018";"Biblioteca comunale";"Piazza G. Garibaldi 42";"";"02040";"Cantalupo in Sabina";"057010";"Rieti";"LAZIO";"057";"42,3053482";"12,6489323";"+39 0765513009";"";"biblio.cantalupo@fabaris.it";""
"IT-RI0022";"Biblioteca comunale";"Piazza Vittorio Emanuele 5";"";"02041";"Casperia";"057012";"Rieti";"LAZIO";"057";"42,3381898";"12,6705117";"+39 076563422";"+39 076563710";"biblio.casperia@fabaris.it";""
"IT-RI0024";"Biblioteca comunale";"Via Cenci 25";"";"02020";"Castel di Tora";"057013";"Rieti";"LAZIO";"057";"42,215435";"12,964364";"";"";"";""
"IT-RI0028";"Biblioteca comunale Cherubini";"Via Roma";"";"02031";"Castelnuovo di Farfa";"057014";"Rieti";"LAZIO";"057";"42,2313661";"12,7429179";"";"";"";""
"IT-RI0035";"Biblioteca comunale";"P.zza Guglielmo Marconi 1";"";"02022";"Collalto Sabino";"057018";"Rieti";"LAZIO";"057";"42,1363944";"13,04798";"";"";"";""
"IT-RI0041";"Biblioteca comunale";"Corso Umberto 15";"";"02042";"Collevecchio";"057021";"Rieti";"LAZIO";"057";"42,3346771";"12,5532367";"";"";"";""
"IT-RI0047";"Biblioteca comunale";"Via Venosta 10";"";"02040";"Configni";"057024";"Rieti";"LAZIO";"057";"42,4234783";"12,6429304";"";"";"";""
"IT-RI0049";"Biblioteca comunale";"Piazzale degli Eroi 5";"";"02043";"Contigliano";"057025";"Rieti";"LAZIO";"057";"42,4110681";"12,769165";"+39 0746/706034";"+39 0746706023";"biblioteca@comune.contigliano.ri.it";"http://www.comune.contigliano.ri.it/pagina430_la-biblioteca.html"
"IT-RI0061";"Biblioteca comunale";"";"Gavignano";"02044";"Forano";"057029";"Rieti";"LAZIO";"057";"42,2792896";"12,6043996";"+39 0765515003";"+39 0765570684";"forano@bibliotechesabine.it";""
"IT-RI0065";"Biblioteca del Santuario Francescano del Presepio";"Piazza S. Francesco, 1";"";"02045";"Greccio";"057031";"Rieti";"LAZIO";"057";"0";"0";"+39 0746.750127";"+39 0746.750127";"bibliotecasantuariogreccio@gmail.com";""
"IT-RI0067";"Biblioteca comunale";"Via G. Garibaldi 10";"";"02010";"Labro";"057032";"Rieti";"LAZIO";"057";"42,5278275";"12,8314807";"";"";"";""
"IT-RI0069";"Biblioteca comunale. Sezione Convento dei padri cappuccini";"Viale F. Crispi";"";"02016";"Leonessa";"057033";"Rieti";"LAZIO";"057";"42,5674288";"12,9623649";"+39 0746922154";"+39 0746922154";"";""
"IT-RI0070";"Biblioteca comunale";"Corso G. Garibaldi 43";"";"02016";"Leonessa";"057033";"Rieti";"LAZIO";"057";"42,5633777";"12,9643444";"";"";"";""
"IT-RI0073";"Biblioteca comunale";"Largo F. Crispi 9";"";"02046";"Magliano Sabina";"057035";"Rieti";"LAZIO";"057";"42,3620284";"12,4814666";"+39 0744910108";"+39 0744919903";"biblioteca.maglianos@libero.it";""
"IT-RI0079";"Biblioteca comunale";"Via Roma 31";"";"02040";"Mompeo";"057038";"Rieti";"LAZIO";"057";"42,2485646";"12,7522164";"";"";"";""
"IT-RI0085";"Biblioteca comunale";"Via Lucio Mummio 11";"";"02033";"Monteleone Sabino";"057041";"Rieti";"LAZIO";"057";"42,2324474";"12,8590527";"";"";"";""
"IT-RI0088";"Biblioteca Comunale Angelo Vassallo";"Via A. Gramsci";"";"02034";"Montopoli di Sabina";"057044";"Rieti";"LAZIO";"057";"42,2438641";"12,6948138";"";"+39 0765276023";"montopolidisabina@bibliotechesabine.it";""
"IT-RI0101";"Biblioteca comunale";"Palazzo comunale";"";"02040";"Pescorocchiano";"057049";"Rieti";"LAZIO";"057";"42,1655374";"13,0481499";"";"";"";""
"IT-RI0104";"Biblioteca comunale";"Vicolo Antonini";"";"02025";"Petrella Salto";"057050";"Rieti";"LAZIO";"057";"0";"0";"";"";"";""
"IT-RI0106";"Biblioteca comunale";"Piazzale S. Felice";"";"02018";"Poggio Bustone";"057051";"Rieti";"LAZIO";"057";"42,5019349";"12,8886959";"";"";"";""
"IT-RI0108";"Biblioteca comunale";"Piazza Capizzuti 1";"";"02040";"Poggio Catino";"057052";"Rieti";"LAZIO";"057";"42,2955999";"12,6920096";"";"";"";""
"IT-RI0109";"Biblioteca comunale";"Piazza M. Dottori";"";"02047";"Poggio Mirteto";"057053";"Rieti";"LAZIO";"057";"42,264519";"12,6832934";"+39 0765441683";"+39 0765441683";"bibliopm@freemail.it";""
"IT-RI0111";"Biblioteca comunale";"Via Roma";"";"02037";"Poggio Moiano";"057054";"Rieti";"LAZIO";"057";"42,202843";"12,8762483";"";"";"";""
"IT-RI0113";"Biblioteca comunale";"Via Umberto I  2";"";"02030";"Poggio Nativo";"057055";"Rieti";"LAZIO";"057";"42,257467";"12,7456273";"";"";"";""
"IT-RI0120";"Biblioteca diocesana";"Via Cintia 83";"";"02100";"Rieti";"057059";"Rieti";"LAZIO";"057";"42,4024792";"12,8591924";"+39 0746.204255";"+39 0746.200228";"diocesi-rieti@libero.it";""
"IT-RI0122";"Biblioteca dell'Archivio di Stato di Rieti";"Via M. di Gaio 7";"";"02100";"Rieti";"057059";"Rieti";"LAZIO";"057";"42,4052432";"12,8587816";"+39 0746204297";"+39 0746481991";"";""
"IT-RI0126";"Biblioteca comunale Paroniana";"Via S. Pietro Martire 28";"";"02100";"Rieti";"057059";"Rieti";"LAZIO";"057";"42,4018548";"12,8586153";"+39 0746287331";"+39 0746297565";"biblioteca.rieti@interbusiness.it";"http://www.comune.rieti.it/portalerieti/Cultura_eventi/Biblioteca/intro.asp"
"IT-RI0134";"Biblioteca comunale";"Via Regina Elena";"";"02040";"Salisano";"057063";"Rieti";"LAZIO";"057";"42,2572471";"12,7453122";"+39 0765465266";"+39 0765465233";"";""
"IT-RI0138";"Biblioteca comunale";"Piazza Roma 6";"";"02048";"Stimigliano";"057066";"Rieti";"LAZIO";"057";"42,2976973";"12,5657029";"";"";"";""
"IT-RI0140";"Biblioteca comunale";"Via Regina Margherita 5";"";"02040";"Tarano";"057067";"Rieti";"LAZIO";"057";"42,3559806";"12,5950246";"";"";"";""
"IT-RI0142";"Biblioteca comunale";"Via di Porta Maggiore 11/13";"";"02039";"Toffia";"057068";"Rieti";"LAZIO";"057";"42,2124975";"12,752282";"+39 0765326032";"+39 0765326365";"biblioteca.toffia@gmail.com";""
"IT-RI0143";"Biblioteca comunale";"Piazza Roma 6 c/o sede comunale";"";"02029";"Torri in Sabina";"057070";"Rieti";"LAZIO";"057";"40,70431";"14,545567";"";"";"";""
"IT-RI0148";"Biblioteca comunale";"Piazza del municipio 2";"";"02040";"Vacone";"057072";"Rieti";"LAZIO";"057";"42,3848758";"12,6445395";"";"";"biblio.vacone@fabaris.it";""
"IT-RI0151";"Biblioteca della Fondazione Varrone";"Via dei Crispolti 22";"";"02100";"Rieti";"057059";"Rieti";"LAZIO";"057";"42,402177";"12,8636644";"+39 0746491422";"+39 0746294906";"bibliotecariposati@fondazionevarrone.it";"http://www.fondazionevarrone.it/t-portal/index.php?Section=1&Id=44&Sez=1"
"IT-RI0153";"Biblioteca diocesana. Sezione Archivio musicale del Duomo di Rieti";"Via Cintia 83";"";"02100";"Rieti";"057059";"Rieti";"LAZIO";"057";"42,4024792";"12,8591924";"+39 074644255";"";"";""
"IT-RI0158";"Biblioteca statale del Monumento nazionale di Farfa";"Via del Monastero 1";"Farfa";"02030";"Fara in Sabina";"057027";"Rieti";"LAZIO";"057";"42,221285";"12,71868";"+39 076527065";"+39 0765277191";"bmn-far@beniculturali.it";"http://www.bibliotechepubblichestatali.it/moduli/biblpubbl/biblioteca.jsp?s=2&idIstitutoUfficio=39"
"IT-RI0159";"Biblioteca comunale";"Via E. Fermi";"Passo Corese";"02032";"Fara in Sabina";"057027";"Rieti";"LAZIO";"057";"42,1583379";"12,6549322";"+39 0765486679";"";"";""
